trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
75,AF7,168,-10966,c,S2 match,32,co2c0000338,65625
75,AF7,169,-11454,c,S2 match,32,co2c0000338,66015625
75,AF7,170,-8525,c,S2 match,32,co2c0000338,6640625
75,AF7,171,-413,c,S2 match,32,co2c0000338,66796875
75,AF7,172,-12,c,S2 match,32,co2c0000338,671875
75,AF7,173,-2177,c,S2 match,32,co2c0000338,67578125
75,AF7,174,-6083,c,S2 match,32,co2c0000338,6796875
75,AF7,175,-9989,c,S2 match,32,co2c0000338,68359375
75,AF7,176,-12919,c,S2 match,32,co2c0000338,6875
75,AF7,177,-13896,c,S2 match,32,co2c0000338,69140625
75,AF7,178,-14384,c,S2 match,32,co2c0000338,6953125
75,AF7,179,-13896,c,S2 match,32,co2c0000338,69921875
75,AF7,180,-14872,c,S2 match,32,co2c0000338,703125
75,AF7,181,-15361,c,S2 match,32,co2c0000338,70703125
75,AF7,182,-16337,c,S2 match,32,co2c0000338,7109375
75,AF7,183,-16337,c,S2 match,32,co2c0000338,71484375
75,AF7,184,-14384,c,S2 match,32,co2c0000338,71875
75,AF7,185,-10966,c,S2 match,32,co2c0000338,72265625
75,AF7,186,-6083,c,S2 match,32,co2c0000338,7265625
75,AF7,187,-2665,c,S2 match,32,co2c0000338,73046875
75,AF7,188,-712,c,S2 match,32,co2c0000338,734375
75,AF7,189,-224,c,S2 match,32,co2c0000338,73828125
75,AF7,190,-224,c,S2 match,32,co2c0000338,7421875
75,AF7,191,264,c,S2 match,32,co2c0000338,74609375
75,AF7,192,264,c,S2 match,32,co2c0000338,75
75,AF7,193,264,c,S2 match,32,co2c0000338,75390625
75,AF7,194,-224,c,S2 match,32,co2c0000338,7578125
75,AF7,195,-712,c,S2 match,32,co2c0000338,76171875
75,AF7,196,-1689,c,S2 match,32,co2c0000338,765625
75,AF7,197,-3153,c,S2 match,32,co2c0000338,76953125
75,AF7,198,-5107,c,S2 match,32,co2c0000338,7734375
75,AF7,199,-7548,c,S2 match,32,co2c0000338,77734375
75,AF7,200,-8525,c,S2 match,32,co2c0000338,78125
75,AF7,201,-7548,c,S2 match,32,co2c0000338,78515625
75,AF7,202,-5107,c,S2 match,32,co2c0000338,7890625
75,AF7,203,-3153,c,S2 match,32,co2c0000338,79296875
75,AF7,204,-3153,c,S2 match,32,co2c0000338,796875
75,AF7,205,-5595,c,S2 match,32,co2c0000338,80078125
75,AF7,206,-8525,c,S2 match,32,co2c0000338,8046875
75,AF7,207,-8036,c,S2 match,32,co2c0000338,80859375
75,AF7,208,-3642,c,S2 match,32,co2c0000338,8125
75,AF7,209,2706,c,S2 match,32,co2c0000338,81640625
75,AF7,210,8565,c,S2 match,32,co2c0000338,8203125
75,AF7,211,12472,c,S2 match,32,co2c0000338,82421875
75,AF7,212,14913,c,S2 match,32,co2c0000338,828125
75,AF7,213,17354,c,S2 match,32,co2c0000338,83203125
75,AF7,214,19796,c,S2 match,32,co2c0000338,8359375
75,AF7,215,23702,c,S2 match,32,co2c0000338,83984375
75,AF7,216,2712,c,S2 match,32,co2c0000338,84375
75,AF7,217,3005,c,S2 match,32,co2c0000338,84765625
75,AF7,218,33468,c,S2 match,32,co2c0000338,8515625
75,AF7,219,37374,c,S2 match,32,co2c0000338,85546875
75,AF7,220,4128,c,S2 match,32,co2c0000338,859375
75,AF7,221,42257,c,S2 match,32,co2c0000338,86328125
75,AF7,222,40792,c,S2 match,32,co2c0000338,8671875
75,AF7,223,37374,c,S2 match,32,co2c0000338,87109375
75,AF7,224,33468,c,S2 match,32,co2c0000338,875
75,AF7,225,31026,c,S2 match,32,co2c0000338,87890625
75,AF7,226,3005,c,S2 match,32,co2c0000338,8828125
75,AF7,227,29561,c,S2 match,32,co2c0000338,88671875
75,AF7,228,28097,c,S2 match,32,co2c0000338,890625
75,AF7,229,25167,c,S2 match,32,co2c0000338,89453125
75,AF7,230,21749,c,S2 match,32,co2c0000338,8984375
75,AF7,231,19307,c,S2 match,32,co2c0000338,90234375
75,AF7,232,20284,c,S2 match,32,co2c0000338,90625
75,AF7,233,25167,c,S2 match,32,co2c0000338,91015625
75,AF7,234,31514,c,S2 match,32,co2c0000338,9140625
75,AF7,235,34932,c,S2 match,32,co2c0000338,91796875
75,AF7,236,32491,c,S2 match,32,co2c0000338,921875
75,AF7,237,26143,c,S2 match,32,co2c0000338,92578125
75,AF7,238,20772,c,S2 match,32,co2c0000338,9296875
75,AF7,239,20772,c,S2 match,32,co2c0000338,93359375
75,AF7,240,24679,c,S2 match,32,co2c0000338,9375
75,AF7,241,27608,c,S2 match,32,co2c0000338,94140625
75,AF7,242,25167,c,S2 match,32,co2c0000338,9453125
75,AF7,243,18331,c,S2 match,32,co2c0000338,94921875
75,AF7,244,12472,c,S2 match,32,co2c0000338,953125
75,AF7,245,12472,c,S2 match,32,co2c0000338,95703125
75,AF7,246,18331,c,S2 match,32,co2c0000338,9609375
75,AF7,247,25167,c,S2 match,32,co2c0000338,96484375
75,AF7,248,26143,c,S2 match,32,co2c0000338,96875
75,AF7,249,19307,c,S2 match,32,co2c0000338,97265625
75,AF7,250,9542,c,S2 match,32,co2c0000338,9765625
75,AF7,251,2706,c,S2 match,32,co2c0000338,98046875
75,AF7,252,1241,c,S2 match,32,co2c0000338,984375
75,AF7,253,4171,c,S2 match,32,co2c0000338,98828125
75,AF7,254,8077,c,S2 match,32,co2c0000338,9921875
75,AF7,255,1003,c,S2 match,32,co2c0000338,99609375
75,AF8,0,539,c,S2 match,33,co2c0000338,0
75,AF8,1,-2879,c,S2 match,33,co2c0000338,390625
75,AF8,2,-532,c,S2 match,33,co2c0000338,78125
75,AF8,3,-6297,c,S2 match,33,co2c0000338,1171875
75,AF8,4,-6785,c,S2 match,33,co2c0000338,15625
75,AF8,5,-6785,c,S2 match,33,co2c0000338,1953125
75,AF8,6,-6785,c,S2 match,33,co2c0000338,234375
75,AF8,7,-7273,c,S2 match,33,co2c0000338,2734375
75,AF8,8,-825,c,S2 match,33,co2c0000338,3125
75,AF8,9,-9715,c,S2 match,33,co2c0000338,3515625
75,AF8,10,-10203,c,S2 match,33,co2c0000338,390625
75,AF8,11,-10203,c,S2 match,33,co2c0000338,4296875
75,AF8,12,-8738,c,S2 match,33,co2c0000338,46875
75,AF8,13,-6785,c,S2 match,33,co2c0000338,5078125
75,AF8,14,-4832,c,S2 match,33,co2c0000338,546875
75,AF8,15,-2391,c,S2 match,33,co2c0000338,5859375
75,AF8,16,-437,c,S2 match,33,co2c0000338,625
75,AF8,17,2981,c,S2 match,33,co2c0000338,6640625
75,AF8,18,6887,c,S2 match,33,co2c0000338,703125
75,AF8,19,10793,c,S2 match,33,co2c0000338,7421875
75,AF8,20,13234,c,S2 match,33,co2c0000338,78125
75,AF8,21,14211,c,S2 match,33,co2c0000338,8203125
75,AF8,22,13723,c,S2 match,33,co2c0000338,859375
75,AF8,23,12746,c,S2 match,33,co2c0000338,8984375
75,AF8,24,11281,c,S2 match,33,co2c0000338,9375
75,AF8,25,884,c,S2 match,33,co2c0000338,9765625
75,AF8,26,6399,c,S2 match,33,co2c0000338,1015625
75,AF8,27,2981,c,S2 match,33,co2c0000338,10546875
75,AF8,28,51,c,S2 match,33,co2c0000338,109375
75,AF8,29,-2879,c,S2 match,33,co2c0000338,11328125
75,AF8,30,-532,c,S2 match,33,co2c0000338,1171875
75,AF8,31,-825,c,S2 match,33,co2c0000338,12109375
75,AF8,32,-1118,c,S2 match,33,co2c0000338,125
75,AF8,33,-14598,c,S2 match,33,co2c0000338,12890625
75,AF8,34,-17039,c,S2 match,33,co2c0000338,1328125
75,AF8,35,-18992,c,S2 match,33,co2c0000338,13671875
75,AF8,36,-1948,c,S2 match,33,co2c0000338,140625
75,AF8,37,-18992,c,S2 match,33,co2c0000338,14453125
75,AF8,38,-17527,c,S2 match,33,co2c0000338,1484375
75,AF8,39,-13621,c,S2 match,33,co2c0000338,15234375
75,AF8,40,-825,c,S2 match,33,co2c0000338,15625
75,AF8,41,-2391,c,S2 match,33,co2c0000338,16015625
75,AF8,42,2004,c,S2 match,33,co2c0000338,1640625
75,AF8,43,3957,c,S2 match,33,co2c0000338,16796875
75,AF8,44,4445,c,S2 match,33,co2c0000338,171875
75,AF8,45,4934,c,S2 match,33,co2c0000338,17578125
75,AF8,46,6399,c,S2 match,33,co2c0000338,1796875
75,AF8,47,7863,c,S2 match,33,co2c0000338,18359375
75,AF8,48,7863,c,S2 match,33,co2c0000338,1875
75,AF8,49,6887,c,S2 match,33,co2c0000338,19140625
75,AF8,50,4445,c,S2 match,33,co2c0000338,1953125
75,AF8,51,2004,c,S2 match,33,co2c0000338,19921875
75,AF8,52,-437,c,S2 match,33,co2c0000338,203125
75,AF8,53,-2879,c,S2 match,33,co2c0000338,20703125
75,AF8,54,-532,c,S2 match,33,co2c0000338,2109375
75,AF8,55,-8738,c,S2 match,33,co2c0000338,21484375
75,AF8,56,-12156,c,S2 match,33,co2c0000338,21875
75,AF8,57,-16062,c,S2 match,33,co2c0000338,22265625
75,AF8,58,-18504,c,S2 match,33,co2c0000338,2265625
75,AF8,59,-19969,c,S2 match,33,co2c0000338,23046875
75,AF8,60,-18504,c,S2 match,33,co2c0000338,234375
75,AF8,61,-15574,c,S2 match,33,co2c0000338,23828125
75,AF8,62,-11668,c,S2 match,33,co2c0000338,2421875
75,AF8,63,-825,c,S2 match,33,co2c0000338,24609375
75,AF8,64,-5809,c,S2 match,33,co2c0000338,25
75,AF8,65,-5809,c,S2 match,33,co2c0000338,25390625
75,AF8,66,-6297,c,S2 match,33,co2c0000338,2578125
75,AF8,67,-6297,c,S2 match,33,co2c0000338,26171875
75,AF8,68,-5809,c,S2 match,33,co2c0000338,265625
75,AF8,69,-4344,c,S2 match,33,co2c0000338,26953125
75,AF8,70,-3367,c,S2 match,33,co2c0000338,2734375
75,AF8,71,-3855,c,S2 match,33,co2c0000338,27734375
75,AF8,72,-4832,c,S2 match,33,co2c0000338,28125
75,AF8,73,-6297,c,S2 match,33,co2c0000338,28515625
75,AF8,74,-6297,c,S2 match,33,co2c0000338,2890625
75,AF8,75,-6785,c,S2 match,33,co2c0000338,29296875
75,AF8,76,-7273,c,S2 match,33,co2c0000338,296875
75,AF8,77,-825,c,S2 match,33,co2c0000338,30078125
75,AF8,78,-9226,c,S2 match,33,co2c0000338,3046875
75,AF8,79,-10203,c,S2 match,33,co2c0000338,30859375
75,AF8,80,-11668,c,S2 match,33,co2c0000338,3125
75,AF8,81,-15086,c,S2 match,33,co2c0000338,31640625
75,AF8,82,-1948,c,S2 match,33,co2c0000338,3203125
75,AF8,83,-24363,c,S2 match,33,co2c0000338,32421875
75,AF8,84,-27293,c,S2 match,33,co2c0000338,328125
75,AF8,85,-27293,c,S2 match,33,co2c0000338,33203125
75,AF8,86,-24363,c,S2 match,33,co2c0000338,3359375
75,AF8,87,-20457,c,S2 match,33,co2c0000338,33984375
75,AF8,88,-17039,c,S2 match,33,co2c0000338,34375
75,AF8,89,-16062,c,S2 match,33,co2c0000338,34765625
75,AF8,90,-15574,c,S2 match,33,co2c0000338,3515625
75,AF8,91,-15574,c,S2 match,33,co2c0000338,35546875
75,AF8,92,-15086,c,S2 match,33,co2c0000338,359375
75,AF8,93,-13133,c,S2 match,33,co2c0000338,36328125
75,AF8,94,-1118,c,S2 match,33,co2c0000338,3671875
75,AF8,95,-9226,c,S2 match,33,co2c0000338,37109375
75,AF8,96,-825,c,S2 match,33,co2c0000338,375
75,AF8,97,-7762,c,S2 match,33,co2c0000338,37890625
75,AF8,98,-7762,c,S2 match,33,co2c0000338,3828125
75,AF8,99,-825,c,S2 match,33,co2c0000338,38671875
75,AF8,100,-9226,c,S2 match,33,co2c0000338,390625
75,AF8,101,-9715,c,S2 match,33,co2c0000338,39453125
75,AF8,102,-9226,c,S2 match,33,co2c0000338,3984375
75,AF8,103,-9226,c,S2 match,33,co2c0000338,40234375
75,AF8,104,-9226,c,S2 match,33,co2c0000338,40625
75,AF8,105,-10691,c,S2 match,33,co2c0000338,41015625
75,AF8,106,-14109,c,S2 match,33,co2c0000338,4140625
75,AF8,107,-17527,c,S2 match,33,co2c0000338,41796875
75,AF8,108,-20945,c,S2 match,33,co2c0000338,421875
75,AF8,109,-22898,c,S2 match,33,co2c0000338,42578125
75,AF8,110,-24363,c,S2 match,33,co2c0000338,4296875
75,AF8,111,-24851,c,S2 match,33,co2c0000338,43359375
75,AF8,112,-24363,c,S2 match,33,co2c0000338,4375
75,AF8,113,-23387,c,S2 match,33,co2c0000338,44140625
75,AF8,114,-21434,c,S2 match,33,co2c0000338,4453125
75,AF8,115,-1948,c,S2 match,33,co2c0000338,44921875
75,AF8,116,-18016,c,S2 match,33,co2c0000338,453125
75,AF8,117,-17039,c,S2 match,33,co2c0000338,45703125
75,AF8,118,-16551,c,S2 match,33,co2c0000338,4609375
75,AF8,119,-16062,c,S2 match,33,co2c0000338,46484375
75,AF8,120,-15086,c,S2 match,33,co2c0000338,46875
75,AF8,121,-13621,c,S2 match,33,co2c0000338,47265625
75,AF8,122,-12156,c,S2 match,33,co2c0000338,4765625
75,AF8,123,-10691,c,S2 match,33,co2c0000338,48046875
75,AF8,124,-9715,c,S2 match,33,co2c0000338,484375
75,AF8,125,-8738,c,S2 match,33,co2c0000338,48828125
75,AF8,126,-9715,c,S2 match,33,co2c0000338,4921875
75,AF8,127,-1118,c,S2 match,33,co2c0000338,49609375
75,AF8,128,-11668,c,S2 match,33,co2c0000338,5
75,AF8,129,-10691,c,S2 match,33,co2c0000338,50390625
75,AF8,130,-9226,c,S2 match,33,co2c0000338,5078125
75,AF8,131,-825,c,S2 match,33,co2c0000338,51171875
75,AF8,132,-9226,c,S2 match,33,co2c0000338,515625
75,AF8,133,-11668,c,S2 match,33,co2c0000338,51953125
75,AF8,134,-14109,c,S2 match,33,co2c0000338,5234375
75,AF8,135,-14598,c,S2 match,33,co2c0000338,52734375
75,AF8,136,-13133,c,S2 match,33,co2c0000338,53125
75,AF8,137,-1118,c,S2 match,33,co2c0000338,53515625
75,AF8,138,-11668,c,S2 match,33,co2c0000338,5390625
75,AF8,139,-15086,c,S2 match,33,co2c0000338,54296875
75,AF8,140,-18992,c,S2 match,33,co2c0000338,546875
75,AF8,141,-21434,c,S2 match,33,co2c0000338,55078125
75,AF8,142,-20945,c,S2 match,33,co2c0000338,5546875
75,AF8,143,-18016,c,S2 match,33,co2c0000338,55859375
75,AF8,144,-15086,c,S2 match,33,co2c0000338,5625
75,AF8,145,-14598,c,S2 match,33,co2c0000338,56640625
75,AF8,146,-16062,c,S2 match,33,co2c0000338,5703125
75,AF8,147,-17039,c,S2 match,33,co2c0000338,57421875
75,AF8,148,-16551,c,S2 match,33,co2c0000338,578125
75,AF8,149,-15086,c,S2 match,33,co2c0000338,58203125
75,AF8,150,-13133,c,S2 match,33,co2c0000338,5859375
75,AF8,151,-12644,c,S2 match,33,co2c0000338,58984375
75,AF8,152,-1118,c,S2 match,33,co2c0000338,59375
75,AF8,153,-8738,c,S2 match,33,co2c0000338,59765625
75,AF8,154,-5809,c,S2 match,33,co2c0000338,6015625
75,AF8,155,-3367,c,S2 match,33,co2c0000338,60546875
75,AF8,156,-2879,c,S2 match,33,co2c0000338,609375
75,AF8,157,-3855,c,S2 match,33,co2c0000338,61328125
75,AF8,158,-4832,c,S2 match,33,co2c0000338,6171875
75,AF8,159,-4344,c,S2 match,33,co2c0000338,62109375
75,AF8,160,-3855,c,S2 match,33,co2c0000338,625
75,AF8,161,-3367,c,S2 match,33,co2c0000338,62890625
75,AF8,162,-4344,c,S2 match,33,co2c0000338,6328125
75,AF8,163,-6297,c,S2 match,33,co2c0000338,63671875
75,AF8,164,-7273,c,S2 match,33,co2c0000338,640625
75,AF8,165,-7273,c,S2 match,33,co2c0000338,64453125
75,AF8,166,-7273,c,S2 match,33,co2c0000338,6484375
75,AF8,167,-825,c,S2 match,33,co2c0000338,65234375
75,AF8,168,-9715,c,S2 match,33,co2c0000338,65625
75,AF8,169,-10691,c,S2 match,33,co2c0000338,66015625
75,AF8,170,-10691,c,S2 match,33,co2c0000338,6640625
75,AF8,171,-9226,c,S2 match,33,co2c0000338,66796875
75,AF8,172,-825,c,S2 match,33,co2c0000338,671875
75,AF8,173,-825,c,S2 match,33,co2c0000338,67578125
75,AF8,174,-9715,c,S2 match,33,co2c0000338,6796875
75,AF8,175,-11668,c,S2 match,33,co2c0000338,68359375
75,AF8,176,-13133,c,S2 match,33,co2c0000338,6875
75,AF8,177,-13133,c,S2 match,33,co2c0000338,69140625
75,AF8,178,-12644,c,S2 match,33,co2c0000338,6953125
75,AF8,179,-1118,c,S2 match,33,co2c0000338,69921875
75,AF8,180,-9226,c,S2 match,33,co2c0000338,703125
75,AF8,181,-825,c,S2 match,33,co2c0000338,70703125
75,AF8,182,-10203,c,S2 match,33,co2c0000338,7109375
75,AF8,183,-14598,c,S2 match,33,co2c0000338,71484375
75,AF8,184,-19969,c,S2 match,33,co2c0000338,71875
75,AF8,185,-23387,c,S2 match,33,co2c0000338,72265625
75,AF8,186,-22898,c,S2 match,33,co2c0000338,7265625
75,AF8,187,-19969,c,S2 match,33,co2c0000338,73046875
75,AF8,188,-16062,c,S2 match,33,co2c0000338,734375
75,AF8,189,-13133,c,S2 match,33,co2c0000338,73828125
75,AF8,190,-11668,c,S2 match,33,co2c0000338,7421875
75,AF8,191,-1118,c,S2 match,33,co2c0000338,74609375
75,AF8,192,-9715,c,S2 match,33,co2c0000338,75
75,AF8,193,-7762,c,S2 match,33,co2c0000338,75390625
75,AF8,194,-7273,c,S2 match,33,co2c0000338,7578125
75,AF8,195,-7762,c,S2 match,33,co2c0000338,76171875
75,AF8,196,-9715,c,S2 match,33,co2c0000338,765625
75,AF8,197,-1118,c,S2 match,33,co2c0000338,76953125
75,AF8,198,-11668,c,S2 match,33,co2c0000338,7734375
75,AF8,199,-12156,c,S2 match,33,co2c0000338,77734375
75,AF8,200,-13133,c,S2 match,33,co2c0000338,78125
75,AF8,201,-14598,c,S2 match,33,co2c0000338,78515625
75,AF8,202,-15574,c,S2 match,33,co2c0000338,7890625
75,AF8,203,-15574,c,S2 match,33,co2c0000338,79296875
75,AF8,204,-14598,c,S2 match,33,co2c0000338,796875
75,AF8,205,-13133,c,S2 match,33,co2c0000338,80078125
75,AF8,206,-12156,c,S2 match,33,co2c0000338,8046875
75,AF8,207,-9715,c,S2 match,33,co2c0000338,80859375
75,AF8,208,-532,c,S2 match,33,co2c0000338,8125
75,AF8,209,2004,c,S2 match,33,co2c0000338,81640625
75,AF8,210,9816,c,S2 match,33,co2c0000338,8203125
75,AF8,211,16164,c,S2 match,33,co2c0000338,82421875
75,AF8,212,2007,c,S2 match,33,co2c0000338,828125
75,AF8,213,230,c,S2 match,33,co2c0000338,83203125
75,AF8,214,24953,c,S2 match,33,co2c0000338,8359375
75,AF8,215,28371,c,S2 match,33,co2c0000338,83984375
75,AF8,216,31301,c,S2 match,33,co2c0000338,84375
75,AF8,217,33742,c,S2 match,33,co2c0000338,84765625
75,AF8,218,35207,c,S2 match,33,co2c0000338,8515625
75,AF8,219,36672,c,S2 match,33,co2c0000338,85546875
75,AF8,220,38625,c,S2 match,33,co2c0000338,859375
75,AF8,221,4009,c,S2 match,33,co2c0000338,86328125
75,AF8,222,4009,c,S2 match,33,co2c0000338,8671875
75,AF8,223,3716,c,S2 match,33,co2c0000338,87109375
75,AF8,224,33254,c,S2 match,33,co2c0000338,875
75,AF8,225,28859,c,S2 match,33,co2c0000338,87890625
75,AF8,226,26418,c,S2 match,33,co2c0000338,8828125
75,AF8,227,26906,c,S2 match,33,co2c0000338,88671875
75,AF8,228,28371,c,S2 match,33,co2c0000338,890625
75,AF8,229,29836,c,S2 match,33,co2c0000338,89453125
75,AF8,230,29836,c,S2 match,33,co2c0000338,8984375
75,AF8,231,28859,c,S2 match,33,co2c0000338,90234375
75,AF8,232,27883,c,S2 match,33,co2c0000338,90625
75,AF8,233,26906,c,S2 match,33,co2c0000338,91015625
75,AF8,234,26418,c,S2 match,33,co2c0000338,9140625
75,AF8,235,26418,c,S2 match,33,co2c0000338,91796875
75,AF8,236,26418,c,S2 match,33,co2c0000338,921875
75,AF8,237,2593,c,S2 match,33,co2c0000338,92578125
75,AF8,238,2593,c,S2 match,33,co2c0000338,9296875
75,AF8,239,26418,c,S2 match,33,co2c0000338,93359375
75,AF8,240,27395,c,S2 match,33,co2c0000338,9375
75,AF8,241,27395,c,S2 match,33,co2c0000338,94140625
75,AF8,242,26418,c,S2 match,33,co2c0000338,9453125
75,AF8,243,230,c,S2 match,33,co2c0000338,94921875
75,AF8,244,2007,c,S2 match,33,co2c0000338,953125
75,AF8,245,16652,c,S2 match,33,co2c0000338,95703125
75,AF8,246,15188,c,S2 match,33,co2c0000338,9609375
75,AF8,247,14211,c,S2 match,33,co2c0000338,96484375
75,AF8,248,12258,c,S2 match,33,co2c0000338,96875
75,AF8,249,8352,c,S2 match,33,co2c0000338,97265625
75,AF8,250,3469,c,S2 match,33,co2c0000338,9765625
75,AF8,251,-1902,c,S2 match,33,co2c0000338,98046875
75,AF8,252,-532,c,S2 match,33,co2c0000338,984375
75,AF8,253,-5809,c,S2 match,33,co2c0000338,98828125
75,AF8,254,-532,c,S2 match,33,co2c0000338,9921875
75,AF8,255,-3367,c,S2 match,33,co2c0000338,99609375
75,F5,0,549,c,S2 match,34,co2c0000338,0
75,F5,1,-2869,c,S2 match,34,co2c0000338,390625
75,F5,2,-6287,c,S2 match,34,co2c0000338,78125
75,F5,3,-8728,c,S2 match,34,co2c0000338,1171875
75,F5,4,-10193,c,S2 match,34,co2c0000338,15625
75,F5,5,-9705,c,S2 match,34,co2c0000338,1953125
75,F5,6,-9216,c,S2 match,34,co2c0000338,234375
75,F5,7,-8728,c,S2 match,34,co2c0000338,2734375
75,F5,8,-7751,c,S2 match,34,co2c0000338,3125
75,F5,9,-7263,c,S2 match,34,co2c0000338,3515625
75,F5,10,-7263,c,S2 match,34,co2c0000338,390625
75,F5,11,-7751,c,S2 match,34,co2c0000338,4296875
75,F5,12,-7751,c,S2 match,34,co2c0000338,46875
75,F5,13,-7263,c,S2 match,34,co2c0000338,5078125
75,F5,14,-5798,c,S2 match,34,co2c0000338,546875
75,F5,15,-4333,c,S2 match,34,co2c0000338,5859375
75,F5,16,-1892,c,S2 match,34,co2c0000338,625
75,F5,17,1038,c,S2 match,34,co2c0000338,6640625
75,F5,18,4456,c,S2 match,34,co2c0000338,703125
75,F5,19,7874,c,S2 match,34,co2c0000338,7421875
75,F5,20,9338,c,S2 match,34,co2c0000338,78125
75,F5,21,885,c,S2 match,34,co2c0000338,8203125
75,F5,22,6897,c,S2 match,34,co2c0000338,859375
75,F5,23,4456,c,S2 match,34,co2c0000338,8984375
75,F5,24,4456,c,S2 match,34,co2c0000338,9375
75,F5,25,4944,c,S2 match,34,co2c0000338,9765625
75,F5,26,592,c,S2 match,34,co2c0000338,1015625
75,F5,27,5432,c,S2 match,34,co2c0000338,10546875
75,F5,28,3479,c,S2 match,34,co2c0000338,109375
75,F5,29,61,c,S2 match,34,co2c0000338,11328125
75,F5,30,-2869,c,S2 match,34,co2c0000338,1171875
75,F5,31,-4333,c,S2 match,34,co2c0000338,12109375
75,F5,32,-531,c,S2 match,34,co2c0000338,125
75,F5,33,-5798,c,S2 match,34,co2c0000338,12890625
75,F5,34,-6775,c,S2 match,34,co2c0000338,1328125
75,F5,35,-7263,c,S2 match,34,co2c0000338,13671875
75,F5,36,-824,c,S2 match,34,co2c0000338,140625
75,F5,37,-9216,c,S2 match,34,co2c0000338,14453125
75,F5,38,-9705,c,S2 match,34,co2c0000338,1484375
75,F5,39,-9216,c,S2 match,34,co2c0000338,15234375
75,F5,40,-824,c,S2 match,34,co2c0000338,15625
75,F5,41,-5798,c,S2 match,34,co2c0000338,16015625
75,F5,42,-238,c,S2 match,34,co2c0000338,1640625
75,F5,43,549,c,S2 match,34,co2c0000338,16796875
75,F5,44,3479,c,S2 match,34,co2c0000338,171875
75,F5,45,592,c,S2 match,34,co2c0000338,17578125
75,F5,46,7874,c,S2 match,34,co2c0000338,1796875
75,F5,47,885,c,S2 match,34,co2c0000338,18359375
75,F5,48,8362,c,S2 match,34,co2c0000338,1875
75,F5,49,6409,c,S2 match,34,co2c0000338,19140625
75,F5,50,2991,c,S2 match,34,co2c0000338,1953125
75,F5,51,61,c,S2 match,34,co2c0000338,19921875
75,F5,52,-238,c,S2 match,34,co2c0000338,203125
75,F5,53,-3357,c,S2 match,34,co2c0000338,20703125
75,F5,54,-2869,c,S2 match,34,co2c0000338,2109375
75,F5,55,-3845,c,S2 match,34,co2c0000338,21484375
75,F5,56,-6287,c,S2 match,34,co2c0000338,21875
75,F5,57,-9216,c,S2 match,34,co2c0000338,22265625
75,F5,58,-11169,c,S2 match,34,co2c0000338,2265625
75,F5,59,-11169,c,S2 match,34,co2c0000338,23046875
75,F5,60,-9705,c,S2 match,34,co2c0000338,234375
75,F5,61,-824,c,S2 match,34,co2c0000338,23828125
75,F5,62,-7263,c,S2 match,34,co2c0000338,2421875
75,F5,63,-6775,c,S2 match,34,co2c0000338,24609375
75,F5,64,-4822,c,S2 match,34,co2c0000338,25
75,F5,65,-1404,c,S2 match,34,co2c0000338,25390625
75,F5,66,1526,c,S2 match,34,co2c0000338,2578125
75,F5,67,2991,c,S2 match,34,co2c0000338,26171875
75,F5,68,2502,c,S2 match,34,co2c0000338,265625
75,F5,69,549,c,S2 match,34,co2c0000338,26953125
75,F5,70,-427,c,S2 match,34,co2c0000338,2734375
75,F5,71,-916,c,S2 match,34,co2c0000338,27734375
75,F5,72,-427,c,S2 match,34,co2c0000338,28125
75,F5,73,-1404,c,S2 match,34,co2c0000338,28515625
75,F5,74,-3357,c,S2 match,34,co2c0000338,2890625
75,F5,75,-5798,c,S2 match,34,co2c0000338,29296875
75,F5,76,-7751,c,S2 match,34,co2c0000338,296875
75,F5,77,-8728,c,S2 match,34,co2c0000338,30078125
75,F5,78,-8728,c,S2 match,34,co2c0000338,3046875
75,F5,79,-8728,c,S2 match,34,co2c0000338,30859375
75,F5,80,-9216,c,S2 match,34,co2c0000338,3125
75,F5,81,-9705,c,S2 match,34,co2c0000338,31640625
75,F5,82,-9705,c,S2 match,34,co2c0000338,3203125
75,F5,83,-9705,c,S2 match,34,co2c0000338,32421875
75,F5,84,-9705,c,S2 match,34,co2c0000338,328125
75,F5,85,-9216,c,S2 match,34,co2c0000338,33203125
75,F5,86,-8728,c,S2 match,34,co2c0000338,3359375
75,F5,87,-6775,c,S2 match,34,co2c0000338,33984375
75,F5,88,-4822,c,S2 match,34,co2c0000338,34375
75,F5,89,-3357,c,S2 match,34,co2c0000338,34765625
75,F5,90,-238,c,S2 match,34,co2c0000338,3515625
75,F5,91,-2869,c,S2 match,34,co2c0000338,35546875
75,F5,92,-3357,c,S2 match,34,co2c0000338,359375
75,F5,93,-3357,c,S2 match,34,co2c0000338,36328125
75,F5,94,-3357,c,S2 match,34,co2c0000338,3671875
75,F5,95,-3357,c,S2 match,34,co2c0000338,37109375
75,F5,96,-3845,c,S2 match,34,co2c0000338,375
75,F5,97,-5798,c,S2 match,34,co2c0000338,37890625
75,F5,98,-824,c,S2 match,34,co2c0000338,3828125
75,F5,99,-10681,c,S2 match,34,co2c0000338,38671875
75,F5,100,-12634,c,S2 match,34,co2c0000338,390625
75,F5,101,-13611,c,S2 match,34,co2c0000338,39453125
75,F5,102,-13611,c,S2 match,34,co2c0000338,3984375
75,F5,103,-13123,c,S2 match,34,co2c0000338,40234375
75,F5,104,-12634,c,S2 match,34,co2c0000338,40625
75,F5,105,-12634,c,S2 match,34,co2c0000338,41015625
