trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
61,PO4,186,-6734,a,S2 match,27,co2a0000371,7265625
61,PO4,187,-7711,a,S2 match,27,co2a0000371,73046875
61,PO4,188,-7222,a,S2 match,27,co2a0000371,734375
61,PO4,189,-5269,a,S2 match,27,co2a0000371,73828125
61,PO4,190,-1851,a,S2 match,27,co2a0000371,7421875
61,PO4,191,2055,a,S2 match,27,co2a0000371,74609375
61,PO4,192,4008,a,S2 match,27,co2a0000371,75
61,PO4,193,2055,a,S2 match,27,co2a0000371,75390625
61,PO4,194,-2828,a,S2 match,27,co2a0000371,7578125
61,PO4,195,-7222,a,S2 match,27,co2a0000371,76171875
61,PO4,196,-8199,a,S2 match,27,co2a0000371,765625
61,PO4,197,-5269,a,S2 match,27,co2a0000371,76953125
61,PO4,198,-1851,a,S2 match,27,co2a0000371,7734375
61,PO4,199,-1363,a,S2 match,27,co2a0000371,77734375
61,PO4,200,-3805,a,S2 match,27,co2a0000371,78125
61,PO4,201,-6246,a,S2 match,27,co2a0000371,78515625
61,PO4,202,-4293,a,S2 match,27,co2a0000371,7890625
61,PO4,203,59,a,S2 match,27,co2a0000371,79296875
61,PO4,204,5961,a,S2 match,27,co2a0000371,796875
61,PO4,205,7914,a,S2 match,27,co2a0000371,80078125
61,PO4,206,4985,a,S2 match,27,co2a0000371,8046875
61,PO4,207,102,a,S2 match,27,co2a0000371,80859375
61,PO4,208,-3316,a,S2 match,27,co2a0000371,8125
61,PO4,209,-3316,a,S2 match,27,co2a0000371,81640625
61,PO4,210,-2828,a,S2 match,27,co2a0000371,8203125
61,PO4,211,-234,a,S2 match,27,co2a0000371,82421875
61,PO4,212,-4781,a,S2 match,27,co2a0000371,828125
61,PO4,213,-8687,a,S2 match,27,co2a0000371,83203125
61,PO4,214,-1064,a,S2 match,27,co2a0000371,8359375
61,PO4,215,-8687,a,S2 match,27,co2a0000371,83984375
61,PO4,216,-3805,a,S2 match,27,co2a0000371,84375
61,PO4,217,-387,a,S2 match,27,co2a0000371,84765625
61,PO4,218,59,a,S2 match,27,co2a0000371,8515625
61,PO4,219,-1363,a,S2 match,27,co2a0000371,85546875
61,PO4,220,-3316,a,S2 match,27,co2a0000371,859375
61,PO4,221,-3805,a,S2 match,27,co2a0000371,86328125
61,PO4,222,-234,a,S2 match,27,co2a0000371,8671875
61,PO4,223,59,a,S2 match,27,co2a0000371,87109375
61,PO4,224,4008,a,S2 match,27,co2a0000371,875
61,PO4,225,7426,a,S2 match,27,co2a0000371,87890625
61,PO4,226,9867,a,S2 match,27,co2a0000371,8828125
61,PO4,227,10844,a,S2 match,27,co2a0000371,88671875
61,PO4,228,8403,a,S2 match,27,co2a0000371,890625
61,PO4,229,4008,a,S2 match,27,co2a0000371,89453125
61,PO4,230,-387,a,S2 match,27,co2a0000371,8984375
61,PO4,231,-875,a,S2 match,27,co2a0000371,90234375
61,PO4,232,2055,a,S2 match,27,co2a0000371,90625
61,PO4,233,4496,a,S2 match,27,co2a0000371,91015625
61,PO4,234,4496,a,S2 match,27,co2a0000371,9140625
61,PO4,235,59,a,S2 match,27,co2a0000371,91796875
61,PO4,236,-4293,a,S2 match,27,co2a0000371,921875
61,PO4,237,-6246,a,S2 match,27,co2a0000371,92578125
61,PO4,238,-3805,a,S2 match,27,co2a0000371,9296875
61,PO4,239,59,a,S2 match,27,co2a0000371,93359375
61,PO4,240,4008,a,S2 match,27,co2a0000371,9375
61,PO4,241,4496,a,S2 match,27,co2a0000371,94140625
61,PO4,242,2543,a,S2 match,27,co2a0000371,9453125
61,PO4,243,-1851,a,S2 match,27,co2a0000371,94921875
61,PO4,244,-5269,a,S2 match,27,co2a0000371,953125
61,PO4,245,-7222,a,S2 match,27,co2a0000371,95703125
61,PO4,246,-6734,a,S2 match,27,co2a0000371,9609375
61,PO4,247,-4293,a,S2 match,27,co2a0000371,96484375
61,PO4,248,-1363,a,S2 match,27,co2a0000371,96875
61,PO4,249,-387,a,S2 match,27,co2a0000371,97265625
61,PO4,250,-875,a,S2 match,27,co2a0000371,9765625
61,PO4,251,-234,a,S2 match,27,co2a0000371,98046875
61,PO4,252,-3805,a,S2 match,27,co2a0000371,984375
61,PO4,253,-3805,a,S2 match,27,co2a0000371,98828125
61,PO4,254,-3805,a,S2 match,27,co2a0000371,9921875
61,PO4,255,-3805,a,S2 match,27,co2a0000371,99609375
61,PO3,0,-7568,a,S2 match,28,co2a0000371,0
61,PO3,1,-6104,a,S2 match,28,co2a0000371,390625
61,PO3,2,-1709,a,S2 match,28,co2a0000371,78125
61,PO3,3,3662,a,S2 match,28,co2a0000371,1171875
61,PO3,4,6592,a,S2 match,28,co2a0000371,15625
61,PO3,5,6592,a,S2 match,28,co2a0000371,1953125
61,PO3,6,415,a,S2 match,28,co2a0000371,234375
61,PO3,7,2197,a,S2 match,28,co2a0000371,2734375
61,PO3,8,2197,a,S2 match,28,co2a0000371,3125
61,PO3,9,3174,a,S2 match,28,co2a0000371,3515625
61,PO3,10,415,a,S2 match,28,co2a0000371,390625
61,PO3,11,2197,a,S2 match,28,co2a0000371,4296875
61,PO3,12,-732,a,S2 match,28,co2a0000371,46875
61,PO3,13,-2686,a,S2 match,28,co2a0000371,5078125
61,PO3,14,-1221,a,S2 match,28,co2a0000371,546875
61,PO3,15,3174,a,S2 match,28,co2a0000371,5859375
61,PO3,16,708,a,S2 match,28,co2a0000371,625
61,PO3,17,7568,a,S2 match,28,co2a0000371,6640625
61,PO3,18,415,a,S2 match,28,co2a0000371,703125
61,PO3,19,-1709,a,S2 match,28,co2a0000371,7421875
61,PO3,20,-415,a,S2 match,28,co2a0000371,78125
61,PO3,21,-2197,a,S2 match,28,co2a0000371,8203125
61,PO3,22,3174,a,S2 match,28,co2a0000371,859375
61,PO3,23,8545,a,S2 match,28,co2a0000371,8984375
61,PO3,24,1001,a,S2 match,28,co2a0000371,9375
61,PO3,25,8545,a,S2 match,28,co2a0000371,9765625
61,PO3,26,6592,a,S2 match,28,co2a0000371,1015625
61,PO3,27,5615,a,S2 match,28,co2a0000371,10546875
61,PO3,28,6592,a,S2 match,28,co2a0000371,109375
61,PO3,29,708,a,S2 match,28,co2a0000371,11328125
61,PO3,30,4639,a,S2 match,28,co2a0000371,1171875
61,PO3,31,1221,a,S2 match,28,co2a0000371,12109375
61,PO3,32,-2197,a,S2 match,28,co2a0000371,125
61,PO3,33,-3174,a,S2 match,28,co2a0000371,12890625
61,PO3,34,-1221,a,S2 match,28,co2a0000371,1328125
61,PO3,35,1221,a,S2 match,28,co2a0000371,13671875
61,PO3,36,3174,a,S2 match,28,co2a0000371,140625
61,PO3,37,415,a,S2 match,28,co2a0000371,14453125
61,PO3,38,3662,a,S2 match,28,co2a0000371,1484375
61,PO3,39,3174,a,S2 match,28,co2a0000371,15234375
61,PO3,40,2197,a,S2 match,28,co2a0000371,15625
61,PO3,41,-244,a,S2 match,28,co2a0000371,16015625
61,PO3,42,-2686,a,S2 match,28,co2a0000371,1640625
61,PO3,43,-4639,a,S2 match,28,co2a0000371,16796875
61,PO3,44,-5615,a,S2 match,28,co2a0000371,171875
61,PO3,45,-4639,a,S2 match,28,co2a0000371,17578125
61,PO3,46,-3662,a,S2 match,28,co2a0000371,1796875
61,PO3,47,-3174,a,S2 match,28,co2a0000371,18359375
61,PO3,48,-4639,a,S2 match,28,co2a0000371,1875
61,PO3,49,-6592,a,S2 match,28,co2a0000371,19140625
61,PO3,50,-8545,a,S2 match,28,co2a0000371,1953125
61,PO3,51,-9033,a,S2 match,28,co2a0000371,19921875
61,PO3,52,-708,a,S2 match,28,co2a0000371,203125
61,PO3,53,-415,a,S2 match,28,co2a0000371,20703125
61,PO3,54,-732,a,S2 match,28,co2a0000371,2109375
61,PO3,55,1709,a,S2 match,28,co2a0000371,21484375
61,PO3,56,2197,a,S2 match,28,co2a0000371,21875
61,PO3,57,244,a,S2 match,28,co2a0000371,22265625
61,PO3,58,-3174,a,S2 match,28,co2a0000371,2265625
61,PO3,59,-6592,a,S2 match,28,co2a0000371,23046875
61,PO3,60,-8057,a,S2 match,28,co2a0000371,234375
61,PO3,61,-6592,a,S2 match,28,co2a0000371,23828125
61,PO3,62,-3174,a,S2 match,28,co2a0000371,2421875
61,PO3,63,1221,a,S2 match,28,co2a0000371,24609375
61,PO3,64,3662,a,S2 match,28,co2a0000371,25
61,PO3,65,415,a,S2 match,28,co2a0000371,25390625
61,PO3,66,4639,a,S2 match,28,co2a0000371,2578125
61,PO3,67,4639,a,S2 match,28,co2a0000371,26171875
61,PO3,68,415,a,S2 match,28,co2a0000371,265625
61,PO3,69,2686,a,S2 match,28,co2a0000371,26953125
61,PO3,70,-244,a,S2 match,28,co2a0000371,2734375
61,PO3,71,-3662,a,S2 match,28,co2a0000371,27734375
61,PO3,72,-5127,a,S2 match,28,co2a0000371,28125
61,PO3,73,-415,a,S2 match,28,co2a0000371,28515625
61,PO3,74,-2197,a,S2 match,28,co2a0000371,2890625
61,PO3,75,-1221,a,S2 match,28,co2a0000371,29296875
61,PO3,76,-3174,a,S2 match,28,co2a0000371,296875
61,PO3,77,-708,a,S2 match,28,co2a0000371,30078125
61,PO3,78,-10498,a,S2 match,28,co2a0000371,3046875
61,PO3,79,-10498,a,S2 match,28,co2a0000371,30859375
61,PO3,80,-6104,a,S2 match,28,co2a0000371,3125
61,PO3,81,-1221,a,S2 match,28,co2a0000371,31640625
61,PO3,82,1221,a,S2 match,28,co2a0000371,3203125
61,PO3,83,-1221,a,S2 match,28,co2a0000371,32421875
61,PO3,84,-8057,a,S2 match,28,co2a0000371,328125
61,PO3,85,-15869,a,S2 match,28,co2a0000371,33203125
61,PO3,86,-20264,a,S2 match,28,co2a0000371,3359375
61,PO3,87,-19287,a,S2 match,28,co2a0000371,33984375
61,PO3,88,-13916,a,S2 match,28,co2a0000371,34375
61,PO3,89,-8545,a,S2 match,28,co2a0000371,34765625
61,PO3,90,-5615,a,S2 match,28,co2a0000371,3515625
61,PO3,91,-5615,a,S2 match,28,co2a0000371,35546875
61,PO3,92,-8057,a,S2 match,28,co2a0000371,359375
61,PO3,93,-1001,a,S2 match,28,co2a0000371,36328125
61,PO3,94,-9521,a,S2 match,28,co2a0000371,3671875
61,PO3,95,-8057,a,S2 match,28,co2a0000371,37109375
61,PO3,96,-6592,a,S2 match,28,co2a0000371,375
61,PO3,97,-6104,a,S2 match,28,co2a0000371,37890625
61,PO3,98,-5615,a,S2 match,28,co2a0000371,3828125
61,PO3,99,-5127,a,S2 match,28,co2a0000371,38671875
61,PO3,100,-5127,a,S2 match,28,co2a0000371,390625
61,PO3,101,-6104,a,S2 match,28,co2a0000371,39453125
61,PO3,102,-7568,a,S2 match,28,co2a0000371,3984375
61,PO3,103,-9521,a,S2 match,28,co2a0000371,40234375
61,PO3,104,-9521,a,S2 match,28,co2a0000371,40625
61,PO3,105,-708,a,S2 match,28,co2a0000371,41015625
61,PO3,106,-2197,a,S2 match,28,co2a0000371,4140625
61,PO3,107,2686,a,S2 match,28,co2a0000371,41796875
61,PO3,108,5127,a,S2 match,28,co2a0000371,421875
61,PO3,109,5127,a,S2 match,28,co2a0000371,42578125
61,PO3,110,2197,a,S2 match,28,co2a0000371,4296875
61,PO3,111,-1709,a,S2 match,28,co2a0000371,43359375
61,PO3,112,-4639,a,S2 match,28,co2a0000371,4375
61,PO3,113,-6592,a,S2 match,28,co2a0000371,44140625
61,PO3,114,-7568,a,S2 match,28,co2a0000371,4453125
61,PO3,115,-7568,a,S2 match,28,co2a0000371,44921875
61,PO3,116,-7568,a,S2 match,28,co2a0000371,453125
61,PO3,117,-708,a,S2 match,28,co2a0000371,45703125
61,PO3,118,-6104,a,S2 match,28,co2a0000371,4609375
61,PO3,119,-5127,a,S2 match,28,co2a0000371,46484375
61,PO3,120,-4639,a,S2 match,28,co2a0000371,46875
61,PO3,121,-4639,a,S2 match,28,co2a0000371,47265625
61,PO3,122,-4639,a,S2 match,28,co2a0000371,4765625
61,PO3,123,-4639,a,S2 match,28,co2a0000371,48046875
61,PO3,124,-3662,a,S2 match,28,co2a0000371,484375
61,PO3,125,-732,a,S2 match,28,co2a0000371,48828125
61,PO3,126,2686,a,S2 match,28,co2a0000371,4921875
61,PO3,127,5127,a,S2 match,28,co2a0000371,49609375
61,PO3,128,6592,a,S2 match,28,co2a0000371,5
61,PO3,129,708,a,S2 match,28,co2a0000371,50390625
61,PO3,130,7568,a,S2 match,28,co2a0000371,5078125
61,PO3,131,7568,a,S2 match,28,co2a0000371,51171875
61,PO3,132,7568,a,S2 match,28,co2a0000371,515625
61,PO3,133,708,a,S2 match,28,co2a0000371,51953125
61,PO3,134,6592,a,S2 match,28,co2a0000371,5234375
61,PO3,135,6104,a,S2 match,28,co2a0000371,52734375
61,PO3,136,708,a,S2 match,28,co2a0000371,53125
61,PO3,137,6592,a,S2 match,28,co2a0000371,53515625
61,PO3,138,5127,a,S2 match,28,co2a0000371,5390625
61,PO3,139,2686,a,S2 match,28,co2a0000371,54296875
61,PO3,140,1221,a,S2 match,28,co2a0000371,546875
61,PO3,141,1221,a,S2 match,28,co2a0000371,55078125
61,PO3,142,415,a,S2 match,28,co2a0000371,5546875
61,PO3,143,5615,a,S2 match,28,co2a0000371,55859375
61,PO3,144,6104,a,S2 match,28,co2a0000371,5625
61,PO3,145,4639,a,S2 match,28,co2a0000371,56640625
61,PO3,146,3662,a,S2 match,28,co2a0000371,5703125
61,PO3,147,2686,a,S2 match,28,co2a0000371,57421875
61,PO3,148,2686,a,S2 match,28,co2a0000371,578125
61,PO3,149,1709,a,S2 match,28,co2a0000371,58203125
61,PO3,150,244,a,S2 match,28,co2a0000371,5859375
61,PO3,151,-1709,a,S2 match,28,co2a0000371,58984375
61,PO3,152,-2686,a,S2 match,28,co2a0000371,59375
61,PO3,153,-2197,a,S2 match,28,co2a0000371,59765625
61,PO3,154,-1221,a,S2 match,28,co2a0000371,6015625
61,PO3,155,-1709,a,S2 match,28,co2a0000371,60546875
61,PO3,156,-2686,a,S2 match,28,co2a0000371,609375
61,PO3,157,-3174,a,S2 match,28,co2a0000371,61328125
61,PO3,158,-732,a,S2 match,28,co2a0000371,6171875
61,PO3,159,3174,a,S2 match,28,co2a0000371,62109375
61,PO3,160,708,a,S2 match,28,co2a0000371,625
61,PO3,161,7568,a,S2 match,28,co2a0000371,62890625
61,PO3,162,4639,a,S2 match,28,co2a0000371,6328125
61,PO3,163,-732,a,S2 match,28,co2a0000371,63671875
61,PO3,164,-415,a,S2 match,28,co2a0000371,640625
61,PO3,165,-415,a,S2 match,28,co2a0000371,64453125
61,PO3,166,-244,a,S2 match,28,co2a0000371,6484375
61,PO3,167,415,a,S2 match,28,co2a0000371,65234375
61,PO3,168,6592,a,S2 match,28,co2a0000371,65625
61,PO3,169,6104,a,S2 match,28,co2a0000371,66015625
61,PO3,170,3174,a,S2 match,28,co2a0000371,6640625
61,PO3,171,-244,a,S2 match,28,co2a0000371,66796875
61,PO3,172,-2197,a,S2 match,28,co2a0000371,671875
61,PO3,173,-2686,a,S2 match,28,co2a0000371,67578125
61,PO3,174,-1709,a,S2 match,28,co2a0000371,6796875
61,PO3,175,1221,a,S2 match,28,co2a0000371,68359375
61,PO3,176,415,a,S2 match,28,co2a0000371,6875
61,PO3,177,6104,a,S2 match,28,co2a0000371,69140625
61,PO3,178,708,a,S2 match,28,co2a0000371,6953125
61,PO3,179,5615,a,S2 match,28,co2a0000371,69921875
61,PO3,180,3662,a,S2 match,28,co2a0000371,703125
61,PO3,181,2686,a,S2 match,28,co2a0000371,70703125
61,PO3,182,2686,a,S2 match,28,co2a0000371,7109375
61,PO3,183,3662,a,S2 match,28,co2a0000371,71484375
61,PO3,184,415,a,S2 match,28,co2a0000371,71875
61,PO3,185,3174,a,S2 match,28,co2a0000371,72265625
61,PO3,186,1221,a,S2 match,28,co2a0000371,7265625
61,PO3,187,-732,a,S2 match,28,co2a0000371,73046875
61,PO3,188,-1221,a,S2 match,28,co2a0000371,734375
61,PO3,189,244,a,S2 match,28,co2a0000371,73828125
61,PO3,190,2686,a,S2 match,28,co2a0000371,7421875
61,PO3,191,4639,a,S2 match,28,co2a0000371,74609375
61,PO3,192,6104,a,S2 match,28,co2a0000371,75
61,PO3,193,5615,a,S2 match,28,co2a0000371,75390625
61,PO3,194,3662,a,S2 match,28,co2a0000371,7578125
61,PO3,195,2197,a,S2 match,28,co2a0000371,76171875
61,PO3,196,244,a,S2 match,28,co2a0000371,765625
61,PO3,197,-244,a,S2 match,28,co2a0000371,76953125
61,PO3,198,244,a,S2 match,28,co2a0000371,7734375
61,PO3,199,1221,a,S2 match,28,co2a0000371,77734375
61,PO3,200,2197,a,S2 match,28,co2a0000371,78125
61,PO3,201,2686,a,S2 match,28,co2a0000371,78515625
61,PO3,202,1709,a,S2 match,28,co2a0000371,7890625
61,PO3,203,244,a,S2 match,28,co2a0000371,79296875
61,PO3,204,-1709,a,S2 match,28,co2a0000371,796875
61,PO3,205,-1709,a,S2 match,28,co2a0000371,80078125
61,PO3,206,732,a,S2 match,28,co2a0000371,8046875
61,PO3,207,4639,a,S2 match,28,co2a0000371,80859375
61,PO3,208,9521,a,S2 match,28,co2a0000371,8125
61,PO3,209,11963,a,S2 match,28,co2a0000371,81640625
61,PO3,210,11475,a,S2 match,28,co2a0000371,8203125
61,PO3,211,7568,a,S2 match,28,co2a0000371,82421875
61,PO3,212,1709,a,S2 match,28,co2a0000371,828125
61,PO3,213,-3662,a,S2 match,28,co2a0000371,83203125
61,PO3,214,-5615,a,S2 match,28,co2a0000371,8359375
61,PO3,215,-4639,a,S2 match,28,co2a0000371,83984375
61,PO3,216,-732,a,S2 match,28,co2a0000371,84375
61,PO3,217,3662,a,S2 match,28,co2a0000371,84765625
61,PO3,218,708,a,S2 match,28,co2a0000371,8515625
61,PO3,219,8057,a,S2 match,28,co2a0000371,85546875
61,PO3,220,708,a,S2 match,28,co2a0000371,859375
61,PO3,221,5615,a,S2 match,28,co2a0000371,86328125
61,PO3,222,5127,a,S2 match,28,co2a0000371,8671875
61,PO3,223,5127,a,S2 match,28,co2a0000371,87109375
61,PO3,224,5615,a,S2 match,28,co2a0000371,875
61,PO3,225,5615,a,S2 match,28,co2a0000371,87890625
61,PO3,226,6104,a,S2 match,28,co2a0000371,8828125
61,PO3,227,6592,a,S2 match,28,co2a0000371,88671875
61,PO3,228,7568,a,S2 match,28,co2a0000371,890625
61,PO3,229,8545,a,S2 match,28,co2a0000371,89453125
61,PO3,230,8057,a,S2 match,28,co2a0000371,8984375
61,PO3,231,6104,a,S2 match,28,co2a0000371,90234375
61,PO3,232,3662,a,S2 match,28,co2a0000371,90625
61,PO3,233,3662,a,S2 match,28,co2a0000371,91015625
61,PO3,234,5127,a,S2 match,28,co2a0000371,9140625
61,PO3,235,6592,a,S2 match,28,co2a0000371,91796875
61,PO3,236,708,a,S2 match,28,co2a0000371,921875
61,PO3,237,415,a,S2 match,28,co2a0000371,92578125
61,PO3,238,1221,a,S2 match,28,co2a0000371,9296875
61,PO3,239,-244,a,S2 match,28,co2a0000371,93359375
61,PO3,240,1709,a,S2 match,28,co2a0000371,9375
61,PO3,241,5615,a,S2 match,28,co2a0000371,94140625
61,PO3,242,8057,a,S2 match,28,co2a0000371,9453125
61,PO3,243,5615,a,S2 match,28,co2a0000371,94921875
61,PO3,244,-244,a,S2 match,28,co2a0000371,953125
61,PO3,245,-6592,a,S2 match,28,co2a0000371,95703125
61,PO3,246,-10498,a,S2 match,28,co2a0000371,9609375
61,PO3,247,-9033,a,S2 match,28,co2a0000371,96484375
61,PO3,248,-415,a,S2 match,28,co2a0000371,96875
61,PO3,249,1221,a,S2 match,28,co2a0000371,97265625
61,PO3,250,3662,a,S2 match,28,co2a0000371,9765625
61,PO3,251,3174,a,S2 match,28,co2a0000371,98046875
61,PO3,252,732,a,S2 match,28,co2a0000371,984375
61,PO3,253,-1709,a,S2 match,28,co2a0000371,98828125
61,PO3,254,-2197,a,S2 match,28,co2a0000371,9921875
61,PO3,255,-1221,a,S2 match,28,co2a0000371,99609375
61,O2,0,469,a,S2 match,29,co2a0000371,0
61,O2,1,3225,a,S2 match,29,co2a0000371,390625
61,O2,2,-117,a,S2 match,29,co2a0000371,78125
61,O2,3,-4588,a,S2 match,29,co2a0000371,1171875
61,O2,4,-5076,a,S2 match,29,co2a0000371,15625
61,O2,5,-2146,a,S2 match,29,co2a0000371,1953125
61,O2,6,1272,a,S2 match,29,co2a0000371,234375
61,O2,7,2248,a,S2 match,29,co2a0000371,2734375
61,O2,8,-682,a,S2 match,29,co2a0000371,3125
61,O2,9,-5564,a,S2 match,29,co2a0000371,3515625
61,O2,10,-9471,a,S2 match,29,co2a0000371,390625
61,O2,11,-8982,a,S2 match,29,co2a0000371,4296875
61,O2,12,-5564,a,S2 match,29,co2a0000371,46875
61,O2,13,-117,a,S2 match,29,co2a0000371,5078125
61,O2,14,2248,a,S2 match,29,co2a0000371,546875
61,O2,15,2736,a,S2 match,29,co2a0000371,5859375
61,O2,16,1272,a,S2 match,29,co2a0000371,625
61,O2,17,-682,a,S2 match,29,co2a0000371,6640625
61,O2,18,-2146,a,S2 match,29,co2a0000371,703125
61,O2,19,-1658,a,S2 match,29,co2a0000371,7421875
61,O2,20,-682,a,S2 match,29,co2a0000371,78125
61,O2,21,176,a,S2 match,29,co2a0000371,8203125
61,O2,22,4201,a,S2 match,29,co2a0000371,859375
61,O2,23,7131,a,S2 match,29,co2a0000371,8984375
61,O2,24,9084,a,S2 match,29,co2a0000371,9375
61,O2,25,9084,a,S2 match,29,co2a0000371,9765625
61,O2,26,6643,a,S2 match,29,co2a0000371,1015625
61,O2,27,3225,a,S2 match,29,co2a0000371,10546875
61,O2,28,295,a,S2 match,29,co2a0000371,109375
61,O2,29,295,a,S2 match,29,co2a0000371,11328125
61,O2,30,2248,a,S2 match,29,co2a0000371,1171875
61,O2,31,5178,a,S2 match,29,co2a0000371,12109375
61,O2,32,7131,a,S2 match,29,co2a0000371,125
61,O2,33,5666,a,S2 match,29,co2a0000371,12890625
61,O2,34,176,a,S2 match,29,co2a0000371,1328125
61,O2,35,-3611,a,S2 match,29,co2a0000371,13671875
61,O2,36,-8006,a,S2 match,29,co2a0000371,140625
61,O2,37,-9471,a,S2 match,29,co2a0000371,14453125
61,O2,38,-8982,a,S2 match,29,co2a0000371,1484375
61,O2,39,-6053,a,S2 match,29,co2a0000371,15234375
61,O2,40,-41,a,S2 match,29,co2a0000371,15625
61,O2,41,-3123,a,S2 match,29,co2a0000371,16015625
61,O2,42,-3123,a,S2 match,29,co2a0000371,1640625
61,O2,43,-3611,a,S2 match,29,co2a0000371,16796875
61,O2,44,-3123,a,S2 match,29,co2a0000371,171875
61,O2,45,-41,a,S2 match,29,co2a0000371,17578125
61,O2,46,-6053,a,S2 match,29,co2a0000371,1796875
61,O2,47,-9471,a,S2 match,29,co2a0000371,18359375
61,O2,48,-11912,a,S2 match,29,co2a0000371,1875
61,O2,49,-11424,a,S2 match,29,co2a0000371,19140625
61,O2,50,-8982,a,S2 match,29,co2a0000371,1953125
61,O2,51,-5564,a,S2 match,29,co2a0000371,19921875
61,O2,52,-41,a,S2 match,29,co2a0000371,203125
61,O2,53,-6053,a,S2 match,29,co2a0000371,20703125
61,O2,54,-9959,a,S2 match,29,co2a0000371,2109375
61,O2,55,-12889,a,S2 match,29,co2a0000371,21484375
61,O2,56,-124,a,S2 match,29,co2a0000371,21875
61,O2,57,-10447,a,S2 match,29,co2a0000371,22265625
61,O2,58,-7029,a,S2 match,29,co2a0000371,2265625
61,O2,59,-5076,a,S2 match,29,co2a0000371,23046875
61,O2,60,-4588,a,S2 match,29,co2a0000371,234375
61,O2,61,-6053,a,S2 match,29,co2a0000371,23828125
61,O2,62,-7517,a,S2 match,29,co2a0000371,2421875
61,O2,63,-8494,a,S2 match,29,co2a0000371,24609375
61,O2,64,-8006,a,S2 match,29,co2a0000371,25
61,O2,65,-6053,a,S2 match,29,co2a0000371,25390625
61,O2,66,-2146,a,S2 match,29,co2a0000371,2578125
61,O2,67,2248,a,S2 match,29,co2a0000371,26171875
61,O2,68,6154,a,S2 match,29,co2a0000371,265625
61,O2,69,7619,a,S2 match,29,co2a0000371,26953125
61,O2,70,469,a,S2 match,29,co2a0000371,2734375
61,O2,71,-193,a,S2 match,29,co2a0000371,27734375
61,O2,72,-5564,a,S2 match,29,co2a0000371,28125
61,O2,73,-8982,a,S2 match,29,co2a0000371,28515625
61,O2,74,-8982,a,S2 match,29,co2a0000371,2890625
61,O2,75,-8006,a,S2 match,29,co2a0000371,29296875
61,O2,76,-8006,a,S2 match,29,co2a0000371,296875
61,O2,77,-10447,a,S2 match,29,co2a0000371,30078125
61,O2,78,-14353,a,S2 match,29,co2a0000371,3046875
61,O2,79,-17771,a,S2 match,29,co2a0000371,30859375
61,O2,80,-20213,a,S2 match,29,co2a0000371,3125
61,O2,81,-22166,a,S2 match,29,co2a0000371,31640625
61,O2,82,-23142,a,S2 match,29,co2a0000371,3203125
61,O2,83,-23142,a,S2 match,29,co2a0000371,32421875
61,O2,84,-22166,a,S2 match,29,co2a0000371,328125
61,O2,85,-19236,a,S2 match,29,co2a0000371,33203125
61,O2,86,-1533,a,S2 match,29,co2a0000371,3359375
61,O2,87,-13377,a,S2 match,29,co2a0000371,33984375
61,O2,88,-13377,a,S2 match,29,co2a0000371,34375
61,O2,89,-1533,a,S2 match,29,co2a0000371,34765625
61,O2,90,-16307,a,S2 match,29,co2a0000371,3515625
61,O2,91,-15818,a,S2 match,29,co2a0000371,35546875
61,O2,92,-13865,a,S2 match,29,co2a0000371,359375
61,O2,93,-11912,a,S2 match,29,co2a0000371,36328125
61,O2,94,-12889,a,S2 match,29,co2a0000371,3671875
61,O2,95,-1533,a,S2 match,29,co2a0000371,37109375
61,O2,96,-17771,a,S2 match,29,co2a0000371,375
61,O2,97,-19236,a,S2 match,29,co2a0000371,37890625
61,O2,98,-17283,a,S2 match,29,co2a0000371,3828125
61,O2,99,-14842,a,S2 match,29,co2a0000371,38671875
61,O2,100,-124,a,S2 match,29,co2a0000371,390625
61,O2,101,-11424,a,S2 match,29,co2a0000371,39453125
61,O2,102,-10935,a,S2 match,29,co2a0000371,3984375
61,O2,103,-10447,a,S2 match,29,co2a0000371,40234375
61,O2,104,-9959,a,S2 match,29,co2a0000371,40625
61,O2,105,-9471,a,S2 match,29,co2a0000371,41015625
61,O2,106,-8494,a,S2 match,29,co2a0000371,4140625
61,O2,107,-8494,a,S2 match,29,co2a0000371,41796875
61,O2,108,-7517,a,S2 match,29,co2a0000371,421875
61,O2,109,-8006,a,S2 match,29,co2a0000371,42578125
61,O2,110,-8006,a,S2 match,29,co2a0000371,4296875
61,O2,111,-8494,a,S2 match,29,co2a0000371,43359375
61,O2,112,-8006,a,S2 match,29,co2a0000371,4375
61,O2,113,-7517,a,S2 match,29,co2a0000371,44140625
61,O2,114,-8006,a,S2 match,29,co2a0000371,4453125
61,O2,115,-9959,a,S2 match,29,co2a0000371,44921875
61,O2,116,-124,a,S2 match,29,co2a0000371,453125
61,O2,117,-13377,a,S2 match,29,co2a0000371,45703125
61,O2,118,-11912,a,S2 match,29,co2a0000371,4609375
61,O2,119,-8982,a,S2 match,29,co2a0000371,46484375
61,O2,120,-5564,a,S2 match,29,co2a0000371,46875
61,O2,121,-5076,a,S2 match,29,co2a0000371,47265625
61,O2,122,-7029,a,S2 match,29,co2a0000371,4765625
61,O2,123,-8982,a,S2 match,29,co2a0000371,48046875
61,O2,124,-8982,a,S2 match,29,co2a0000371,484375
61,O2,125,-5564,a,S2 match,29,co2a0000371,48828125
61,O2,126,-1658,a,S2 match,29,co2a0000371,4921875
